,title,release_date,snippet,teaser_text,teaser_title,href
306,Warp Speed und Schneckentempo,2021-03-03T15:54:07Z," bewegen sich die Dinge. In einer von einem <em>BioNTech</em>-Mitarbeiter dort gehaltenen Präsentation, die der ZEIT vorliegt, heißt es, dass Stopfen, Kappen, und Fläschchen knapp werden könnten und die","Die USA haben mehr Impfstoff viel schneller verteilt als die Europäer. Nun, ein Jahr nach Beginn der Pandemie, will man in Brüssel von den Vereinigten Staaten lernen.",Schneckentempo statt Warp Speed,http://www.zeit.de/2021/10/corona-imfpung-usa-eu-geschwindigkeit-impfstoff-produktion
307,Spahn spricht sich für längere Abstände zwischen den Impfdosen aus,2021-03-03T13:44:28Z," braucht mehr Tempo"", sagte Spahn im ARD-Morgenmagazin. Dazu könne der Zeitraum zwischen Erst- und Zweitimpfung beim Impfstoff von <em>BioNTech</em>/Pfizer auf sechs Wochen verlängert werden, beim Impfstoff von","Sechs Wochen bei BioNTech/Pfizer, zwölf bei AstraZeneca: Mit längeren Abständen zwischen den Dosen sollen mehr Menschen geimpft werden, fordert der Gesundheitsminister.",Spahn spricht sich für längere Abstände zwischen den Impfdosen aus,http://www.zeit.de/politik/deutschland/2021-03/corona-impfstrategie-jens-spahn-astrazeneca-impfstoff-geschwindigkeit
308,Jetzt nicht kurz vorm Ziel aufgeben,2021-03-03T08:02:36Z," könnte, dass die erwachsene Bevölkerung in Deutschland bis Ende Juli geimpft werden könnte. Und auch das Verzögern der zweiten Dosis für beide mRNA-Impfstoffe von <em>BioNTech</em> und Moderna könnte einer","Nur noch wenige Wochen im Lockdown durchhalten und schneller impfen: So könnte Deutschland Covid-19 kontrollieren. Vorausgesetzt, die Politik nutzt diesmal ihre Chance.",Jetzt nicht kurz vorm Ziel aufgeben,http://www.zeit.de/wissen/gesundheit/2021-03/corona-politik-lockdown-verlaengerung-lockerung-gipfel
309,"Ein Schlüssel, viele Schlösser",2021-03-02T16:32:44Z," dem <em>BioNTech</em>-Präparat Geimpfter? 
Das allerdings zählt schon zu den Detailfragen. Zauberwort und zugleich größte Herausforderung ist die ""Interoperabilität"". Der europäische Nachweis muss zum einen",Die EU will einen einheitlich nutzbaren Corona-Pass auf den Weg bringen. Wie realistisch ist das Vorhaben – und was verspricht es für die Urlaubsplanung?,"Ein Schlüssel, viele Schlösser",http://www.zeit.de/politik/2021-03/corona-impfpass-europaeische-union-impfnachweis-reisen-urlaub
310,Können Geimpfte das Virus weitergeben?,2021-03-02T14:11:22Z," USA anhand der Krankenkassendaten des größten Versicherers Clalit die Wirksamkeit der <em>BioNTech</em>/Pfizer-Impfung. Eine Gruppe der Studie bildeten Menschen, die zwischen Ende Dezember und Ende Januar",Corona-Impfungen schützen vor Krankheit und Tod. Wie gut verhindern sie Ansteckungen? Erste Daten geben Hoffnung. Eine Garantie etwa für Immunitätsausweise ist das nicht.,Können Geimpfte das Virus weitergeben?,http://www.zeit.de/wissen/gesundheit/2021-03/corona-impfung-infektion-ansteckung-uebertragung-pandemie-bekaempfung
311,Trotz AstraZeneca-Impfstaus lehnt Bundesregierung Freigabe ab,2021-03-01T17:28:06Z," dabei auf den Impfstoff von <em>BioNTech</em>/Pfizer. Vor allem werden immer noch die Älteren über 80 Jahre geimpft, immer noch sind viele Menschen in dieser Alterskohorte noch nicht geimpft. Für sie kommt aber",Bis Ende der Woche sollen mehr als eine Million Dosen der Vakzine von AstraZeneca ankommen. Die Regierung bleibt aber bei ihrer Absage einer Freigabe für alle.,Trotz AstraZeneca-Impfstaus lehnt Bundesregierung Freigabe ab,http://www.zeit.de/politik/deutschland/2021-03/corona-impfstoff-astrazeneca-bundesregierung-freigabe-impfstau
312,USA lassen Impfstoff von Johnson & Johnson zu,2021-02-28T01:31:40Z," Pharmaunternehmens <em>BioNTech</em> und seines US-Partners Pfizer sowie des US-Pharmaunternehmens Moderna: Es muss nur einmal gespritzt werden.
US-Präsident Joe Biden sprach von ""begeisternden Nachrichten für alle Amerikaner","Die dritte in den USA zugelassene Vakzine könnte die Impfkampagne beschleunigen, denn es muss nur einmal gespritzt werden. US-Präsident Joe Biden äußerte sich begeistert.",USA lassen Impfstoff von Johnson & Johnson zu,http://www.zeit.de/politik/ausland/2021-02/johnson-johnson-corona-impfstoff-notfallzulassung-usa
313,Thüringen stoppt Vergabe von Impfterminen,2021-03-13T14:50:14Z," etwa zu <em>BioNTech</em> würde der Konzern häufig von ihren Ankündigungen abweichen.
In Thüringen sollte im März eigentlich ein Modellprojekt starten,  bei dem erstmals auch Hausärzte Corona-Impfungen","AstraZeneca liefert erneut weniger Impfstoff, was den Zeitplan der Thüringer Impfkampagne zerschlägt: Vorerst gibt es keine Impftermine, Hausärzte können nicht mithelfen.",Thüringen stoppt Vergabe von Impfterminen,http://www.zeit.de/wissen/gesundheit/2021-03/corona-imfpung-thueringen-astra-zeneca-lieferengpass-mangel
314,AstraZeneca kündigt erneut Kürzung der Impfstofflieferung an EU an,2021-03-13T09:54:42Z,) gibt es auch bei anderen Herstellern Unsicherheiten über die Liefermenge. Im zweiten Quartal sollen demnach etwa 40 der erwarteten 60 Millionen Impfdosen von <em>BioNTech</em> und Pfizer eintreffen. Auch der erst,Im ersten Halbjahr sollen 100 Millionen Impfdosen an die EU-Staaten verteilt werden. Geplant waren 220 Millionen. Exportbeschränkungen würden das aber verhindern.,AstraZeneca kündigt erneut Kürzung der Impfstofflieferung an EU an,http://www.zeit.de/wissen/gesundheit/2021-03/astrazeneca-corona-impfstoff-lieferung-eu
315,"Oh Mann, wie schwer kann es sein?",2021-03-13T08:01:09Z," wird <em>BioNTech</em> gar nichts zu tun haben. Der Mainzer Impfstoffhersteller entwickelt derzeit eine Software, die die Impfstoffverteilung besser steuern soll – und zwar sowohl für den hauseigenen Impfstoff","Mal werden keine Termine angezeigt, mal ist die Website nicht erreichbar: Selbst wenn man impfberechtigt ist, kommt man nur schwer an einen Impftermin. Wo hakt es?","Oh Mann, wie schwer kann es sein?",http://www.zeit.de/digital/2021-03/impftermin-corona-impfung-anmeldung-impfplattform-faq
316,Das große Impfversprechen,2021-03-12T12:24:55Z," reichen. Wie die Lieferlisten über die 13. Kalenderwoche hinaus aussehen, wurde bisher allerdings nicht veröffentlicht.
Die EU-Kommission gab bekannt, dass <em>BioNTech</em>/Pfizer in den kommenden beiden Wochen","Ab April 700.000 Impfungen pro Tag, das hat die Kanzlerin zugesagt. Unsere Recherche zeigt: Das wird schwer. Es fehlt nicht nur Impfstoff, sondern auch Organisation.",Das große Impfversprechen,http://www.zeit.de/politik/2021-03/corona-impfungen-bundesregierung-buerokratie-datenschutz-deutschland-strategie
317,Spahn wirft USA Impfstoff-Exportblockade vor,2021-03-12T06:21:05Z," zugelassenen Präparaten von Pfizer/<em>BioNTech</em>, Moderna und AstraZeneca muss dieser Impfstoff nur einmal gespritzt werden. Das Präparat muss auch nicht tiefgefroren aufbewahrt werden.","Der Bundesgesundheitsminister rechnet nicht vor Mitte April mit ersten Dosen von Johnson & Johnson in Deutschland. Die USA blockieren den Export, die EU soll verhandeln.",Spahn wirft USA Impfstoff-Exportblockade vor,http://www.zeit.de/wissen/gesundheit/2021-03/coronavirus-impfung-johnson-jens-spahn-lieferung-europaeische-union
318,"So wirkt die Impfung, bei der eine Spritze reicht",2021-03-11T19:35:22Z,", in denen das bei zwei Dosen geprüft wird. Während sich die Pharmaunternehmen <em>BioNTech</em>, Moderna und AstraZeneca zunächst dafür entschieden, die Doppeldosis zu testen, wählte Johnson & Johnson einen anderen","Deutschlands nächster Corona-Impfstoff wird der von Johnson & Johnson sein. Wer ihn bekommen kann, wie gut er vor Covid-19 schützt und was ihn von anderen unterscheidet.","So wirkt die Impfung, bei der eine Spritze reicht",http://www.zeit.de/wissen/gesundheit/2021-03/johnson-johnson-corona-impfstoff-janssen-zulassung-ad26-cov-2-s-faq
319,Nur noch weg aus diesem Leben,2021-03-11T14:39:30Z," ersten Dosen des Impfstoffes von Pfizer/<em>BioNTech</em>, auch im Rafik-Hariri-Krankenhaus bieten sie nun Impfungen gegen das Virus an. ""Aber viele Menschen wollen sich nicht impfen lassen"", sagt el-Kadi. ""Sie","Wirtschaftskrise, Explosion, Corona: Der Libanon kollabiert, viele sehen keine Zukunft mehr in ihrem Land. Doch sie kämpfen, jeder auf seine Art. Wie diese fünf Menschen",Nur noch weg aus diesem Leben,http://www.zeit.de/politik/ausland/2021-03/libanon-fluechtlinge-corona-wirtschaftskrise-explosion-armut-hungersnot-alltag
320,So viele Menschen wurden bisher gegen Covid-19 geimpft,2021-03-11T13:59:49Z,Für einen ausreichenden Schutz vor einer Erkrankung werden <em>BioNTech</em> und Moderna zweimal im Abstand von etwa drei Wochen verabreicht. Dabei weisen sie eine Wirksamkeit von mehr als 90 Prozent auf,"Wir zeigen tagesaktuell, wie die Impfungen in den Bundesländern vorankommen. Wie viele Menschen sind bereits vollständig geimpft und wie sieht es in anderen Staaten aus?",So viele Menschen wurden bisher gegen Covid-19 geimpft,http://www.zeit.de/wissen/gesundheit/corona-impfungen-deutschland-impfquote-impffortschritt-aktuelle-karte
321,Impfstoff von Johnson & Johnson in der EU zugelassen,2021-03-11T13:24:56Z," zugelassenen Präparaten von Pfizer/<em>BioNTech</em>, Moderna und AstraZeneca muss der Impfstoff von Johnson & Johnson nur einmal gespritzt werden. Das Präparat muss auch nicht tiefgefroren aufbewahrt werden.
Die",Auf Empfehlung der Europäischen Arzneimittelagentur hat die EU-Kommission einem vierten Impfstoff die Zulassung erteilt. Erste Dosen sollen im April eintreffen.,Impfstoff von Johnson & Johnson in der EU zugelassen,http://www.zeit.de/wissen/gesundheit/2021-03/ema-empfiehlt-zulassung-des-johnson-johnson-impfstoffs
322,Jens Spahn lässt Abweichungen von Impfpriorisierung zu,2021-03-10T19:54:37Z," Impfstoff auch bei Menschen ab 65 Jahren einzusetzen – nicht nur bei 18- bis 64-Jährigen.
Um möglichst viele Erstimpfungen zu ermöglichen, soll bei den Impfstoffen von <em>BioNTech</em> und Pfizer sowie bei dem Mittel","Keine Altersbeschränkung mehr für AstraZeneca, größerer Abstand bei Impfdosen, Impfungen für alle in Hotspots an der Grenze: Die Impfverordnung des Bundes wird angepasst.",Jens Spahn lässt Abweichungen von Impfpriorisierung zu,http://www.zeit.de/wissen/gesundheit/2021-03/jens-spahn-corona-impfung-strategie-priorisierung
323,"Großbritannien weist EU-Kritik an ""regelrechter Impfstoffsperre"" ab",2021-03-10T18:16:39Z,". In den vergangenen Monaten seien acht Millionen Impfdosen von <em>BioNTech</em>/Pfizer nach Großbritannien gegangen. ""Wie viele Impfungen haben Sie nach Europa gesendet?""","Der Impfstreit zwischen der Regierung in London und der EU-Spitze in Brüssel eskaliert erneut. Darf AstraZeneca erst dann exportieren, wenn das Königreich versorgt ist?","Großbritannien weist EU-Kritik an ""regelrechter Impfstoffsperre"" ab",http://www.zeit.de/politik/ausland/2021-03/grossbritannien-eu-impfstreit-astrazeneca-corona-impfung
324,Endlich frei?,2021-03-10T15:51:30Z, Impfstoffs von <em>BioNTech</em>/Pfizer bei der Massenimmunisierung in Israel und dem Vereinigten Königreich erbrachten erstaunlich positive Ergebnisse. Obwohl in beiden Ländern bereits die Virusvariante B.1.1.7,"Die Mehrheit der Deutschen will auch Geimpfte den Corona-Beschränkungen unterwerfen, die Verantwortlichen drücken sich vor der Debatte. Andere Staaten sind längst weiter.","Es wird nicht gejubelt, es wird missgönnt",http://www.zeit.de/2021/11/corona-impfung-privilegien-grundrechte-impfausweis-freiheit
325,"Stiko-Chef lobt Sputnik V als ""guten Impfstoff""",2021-03-10T04:53:31Z," Rheinischen Post.
Bisher sind in der EU die Vakzinen der drei Hersteller <em>BioNTech</em>/Pfizer, Moderna und AstraZeneca zugelassen. Am Donnerstag will die Ema voraussichtlich auch die Zulassung des Impfstoffes des US","Der russische Impfstoff wird laut Thomas Mertens vermutlich auch in Europa zugelassen. Die Kassenärzte klagen, Deutschland wolle den ""Bürokratie-Oscar"" gewinnen.","Stiko-Chef lobt Sputnik V als ""guten Impfstoff""",http://www.zeit.de/wissen/gesundheit/2021-03/coronavirus-stiko-thomas-mertens-andreas-gassen-imfpungen-sputnik-v
326,US-Gesundheitsbehörde lockert Empfehlungen für Geimpfte,2021-03-09T10:30:39Z," Vakzine zugelassen. Die Impfstoffe der Unternehmen Moderna sowie <em>BioNTech</em>/Pfizer werden in je zwei Dosen verabreicht. Beim Präparat der Firma Johnson & Johnson reicht eine Spritze.
Die Empfehlung zielt vor","Da die Impfungen in den USA rasch vorangehen, hat die CDC neue Maßgaben für soziale Kontakte formuliert. Treffen ohne Abstand und Masken sollen wieder möglich sein.",US-Gesundheitsbehörde lockert Empfehlungen für Geimpfte,http://www.zeit.de/gesellschaft/2021-03/corona-regeln-usa-freiheiten-geimpfte-cdc-kontaktbeschraenkungen
327,"""Menschen mit mehr Kontakten früher impfen""",2021-03-07T03:59:03Z," auch andere nicht mehr infizieren können"". Eine Studie in Israel hatte zuletzt die hohe Wirksamkeit des Wirkstoffs von <em>BioNTech</em>/Pfizer bestätigt. Für die Untersuchung waren die Daten von 1,2 Millionen",Die Impfung Älterer hat laut Michael Meyer-Hermann wenig Effekt bei der Ausbreitung des Virus. Intensivmediziner Gernot Marx hofft auf ein Ende der Pandemie im September.,"""Menschen mit mehr Kontakten früher impfen""",http://www.zeit.de/wissen/gesundheit/2021-03/coronavirus-impfstrategie-michael-meyer-hermann-alter-kontakte-gernot-marx
328,"""Man sollte Menschen schützen, nicht Prinzipien""",2021-03-20T17:19:40Z," Pandemiepolitik erlernen. Konkret meine ich, dass massive Investitionen in biosynthetische Technologien geboten wären, durch die etwa der mRNA-Impfstoff von <em>BioNTech</em> und Pfizer gefertigt wird. Ich arbeite im","Die Weltgemeinschaft sei an der gerechten Impfstoffverteilung gescheitert, sagt David Singh Grewal, Juraprofessor in Berkeley. Nötig sei eine globale Pandemiepolitik.","""Man sollte Menschen schützen, nicht Prinzipien""",http://www.zeit.de/kultur/2021-03/corona-politik-pandemie-fehler-impfstoff-entwicklung-david-singh-grewal
329,So soll das Impfchaos beendet werden,2021-03-19T20:18:48Z," die Impfpriorisierung aufgehoben – also auch jüngere Menschen sind impfberechtigt. 
Neben den eingesetzten Impfstoffen von <em>BioNTech</em>, Moderna und AstraZeneca soll demnächst auch der bereits zugelassene","Hausärzte impfen schon nach Ostern mit, die Grenzregionen erhalten zusätzliche Dosen: die wichtigsten Entscheidungen des Impfgipfels im Überblick.",So soll das Impfchaos beendet werden,http://www.zeit.de/politik/deutschland/2021-03/bund-laender-konferenz-impfung-corona-bundeslaender-kanzleramt
330,Ärzte impfen ab Ostern – Mehr Impfdosen für Grenzhotspots,2021-03-19T17:53:23Z,". Zusammen sind das 330.000 Dosen. Dieser Impfstoff soll aus der Zusatzlieferung von 580.000 Dosen des Herstellers <em>BioNTech</em>/Pfizer kommen, die dieser Hersteller zugesagt hat. Die restlichen 250.000 Zusatzdosen","Die Bundeskanzlerin hat die Ergebnisse des Impfgipfels vorgestellt: Ab Ostern sollen auch Hausärzte impfen, fünf Bundesländer erhalten zusätzliche Impfdosen.",Ärzte impfen ab Ostern – Mehr Impfdosen für Grenzhotspots,http://www.zeit.de/politik/deutschland/2021-03/impfgipfel-aerzte-impfen-ab-ostern-mehr-impfdosen-fuer-grenz-hotspots
331,Bund will Arztpraxen ab Ostern mit Impfstoff beliefern,2021-03-19T15:30:34Z,", davon gingen den Plänen zufolge circa 6,4 Millionen an die Arztpraxen.
Voraussetzung dafür sei aber, informierte das Kanzleramt, dass der Hersteller <em>BioNTech</em>/Pfizer wie angekündigt eine zusätzliche",Laut einer Beschlussvorlage aus dem Kanzleramt könnten Haus- und Fachärzte bereits in der Osterwoche erste Impfdosen bekommen. Die Mengen dafür steigen aber nur langsam.,Bund will Arztpraxen ab Ostern mit Impfstoff beliefern,http://www.zeit.de/politik/deutschland/2021-03/corona-impfgipfel-angela-merkel-impfkampagne-hausaerzte-impfstoff-lieferungen
332,Wie wird der Sommer für die Jugend?,2021-03-19T13:37:09Z,".
Bisher ist nur der <em>BioNTech</em>/Pfizer-Impfstoff für Jugendliche zugelassen und auch erst ab 16 Jahren. Moderna und AstraZeneca befinden sich noch in der Testphase. Es werden zwar zur Zeit Vakzine an Kindern","Was bedeuten die bisher geplanten Lockerungen für junge Erwachsene – also diejenigen, die wohl zuletzt geimpft werden? Die wichtigsten Fragen und Antworten",Wie wird der Sommer für die Jugend?,http://www.zeit.de/campus/2021-03/corona-pandemie-sommer-jugend-impfung-lockerung-lockdown
333,BioNTech-Gründer mit Bundesverdienstkreuz geehrt,2021-03-19T11:45:34Z," Bundesverdienstkreuz ausgezeichnet. ""Gerade jetzt, gerade jetzt im Angesicht der dritten Welle, ist nicht die Zeit für Resignation und Selbstmitleid"", sagte Steinmeier bei der Verleihung an die <em>BioNTech</em>-Gründer. Er rief","Eine ähnlich existenzielle Tat sei selten ausgezeichnet worden, sagte Bundespräsident Steinmeier bei der Verleihung. Er rief zu mehr Mut im Kampf gegen die Pandemie auf.",BioNTech-Gründer mit Bundesverdienstkreuz geehrt,http://www.zeit.de/gesellschaft/2021-03/biontech-corona-impfstoff-gruender-frank-walter-steinmeier-ehrung
334,Warum Weiterimpfen trotz des Risikos richtig ist,2021-03-19T10:21:38Z," als denkbare Nebenwirkung der Impfung unter Verdacht geraten? Das kann die Ema nicht. Übrigens auch nicht für die anderen zugelassenen Impfungen von <em>BioNTech</em>/Pfizer, Moderna oder Johnson&Johnson. 
Ein","Die Impfung mit AstraZeneca kann seltene Blutgerinnsel im Kopf auslösen. Dennoch hat die Ema richtig entschieden, sie weiter für Europa zuzulassen.",Warum Weiterimpfen trotz des Risikos richtig ist,http://www.zeit.de/wissen/2021-03/astrazeneca-ema-corona-impfung-nebenwirkungen-thrombose-entscheidung
